time,veh_id,mode,fuel,co2,stress,cng_tank_kg
79.0,21,diesel,523.2212437882025,1663.136005288998,0.47938786809176986,11.969280959920386
79.0,22,diesel,0.0,0.0,0.5196255434224217,11.964505009453742
79.0,23,cng,0.0,0.0,0.20233879259575321,11.972536155323578
79.0,24,cng,2153.744455398937,6752.544129462477,0.0,11.968420776470044
79.0,25,cng,521.8701328527858,1636.1292096253476,0.21900131249118676,11.97539276340885
79.0,26,cng,3434.7744076595336,10769.017390927835,0.0,11.96779890778401
79.0,27,cng,1982.6076547534296,6216.004740770014,0.0,11.962492525096335
79.0,28,cng,0.0,0.0,0.35427567091278994,11.935614274298018
79.0,29,cng,1392.4890807216573,4365.747019865874,0.0,11.982878423678153
79.0,3,cng,1853.5362971001548,7335.630478238113,0.628194367160032,11.956523470177297
79.0,30,cng,3331.217004445986,10444.336040532917,0.08137268737654707,11.952391881664242
79.0,31,cng,1511.248716050768,4738.117048656943,0.371114427257112,11.958900294909606
79.0,32,cng,2610.8661850550398,8185.76279789036,0.37953151831149073,11.958730158629855
79.0,33,cng,1768.4025177334452,5544.400398760394,0.0,11.955589231375459
79.0,34,cng,0.0,0.0,0.20721449207015924,11.961770694722475
79.0,35,cng,0.0,0.0,0.0,11.98039248712325
79.0,36,cng,3298.2744092217217,10341.012970925969,0.3465128996359625,11.959734625435193
79.0,37,cng,938.9486322562178,2943.7849987934783,0.0,11.984784253203534
79.0,38,cng,1184.0294451176587,3712.222576517938,0.4650244446768452,11.981480738739648
79.0,39,cng,0.0,0.0,0.23888453263516846,11.989875943433244
79.0,4,diesel,407.8713744922003,1296.400546336826,0.5065807336090773,11.96976223442171
79.0,40,cng,0.0,0.0,0.37227342989528384,11.987072299230945
79.0,41,cng,0.0,0.0,0.5947185872217224,11.985251278220941
79.0,42,diesel,3652.762532113579,11611.994403831033,0.279795235410028,11.976556349994905
79.0,43,diesel,1738.0178993136287,5524.902197667506,0.44176114874691846,11.979596646571128
79.0,44,diesel,717.8950435060565,2281.906588397659,0.5167309335977941,11.97972279234605
79.0,45,diesel,0.0,0.0,0.299248631108972,11.983686843446144
79.0,46,diesel,0.0,0.0,0.4448030081161763,11.984081147750064
79.0,47,diesel,1180.3402391312793,3752.121366613009,0.39661790299090344,11.977279934909221
79.0,48,diesel,0.0,0.0,0.2953814424175552,11.98606112438648
79.0,49,diesel,574.957914037998,1827.5469713814628,0.2761330259420864,11.983525739233711
79.0,5,diesel,0.0,0.0,0.2951051563886134,11.977021305317137
79.0,50,diesel,870.7981250224368,2768.073233993259,0.29869389174592703,11.975376412426073
79.0,51,diesel,0.0,0.0,0.3453369417076672,11.972195633519796
79.0,52,diesel,1444.7725014582709,4592.761603492357,0.48515692896542056,11.980934068279032
79.0,53,diesel,2035.7611961907953,6471.450936923186,0.0,11.98740627590843
79.0,54,diesel,570.9694463438897,1814.8610316149939,0.0,11.983739123428393
79.0,55,diesel,0.0,0.0,0.31327685691092183,11.983768193660042
79.0,56,diesel,0.0,0.0,0.3446957093148642,11.985285467177798
79.0,57,diesel,815.3372712427757,2591.74007836292,0.0,11.978705348362558
79.0,58,diesel,418.44929811384793,1330.021714721971,0.442299201006681,11.98844140554306
79.0,59,diesel,1230.262541618772,3123.3268103456153,0.4207138702678628,11.983700378734882
79.0,6,diesel,2844.0833070339954,9041.145826821372,0.0,11.952842447723492
79.0,60,diesel,0.0,0.0,0.2857669133737072,11.989926616185606
79.0,61,cng,2689.631468439843,8432.75821677876,0.0,11.976954454221922
79.0,62,cng,0.0,0.0,0.31755282324618045,11.989981785175704
79.0,63,cng,621.6171709470543,1948.823687063124,0.3655218424629278,11.990412531415085
79.0,64,cng,1833.3202773630035,5747.93617460131,0.18086381581175442,11.985855332900277
79.0,65,cng,0.0,0.0,0.21929999125508387,11.97612831833109
79.0,66,cng,708.5175881112942,2221.330430525362,0.25032725977593034,11.98735659468346
79.0,67,cng,470.2671845151439,1474.3381601464266,0.22488246460192834,11.99358442464354
79.0,68,cng,601.107148642271,1884.5722351247048,0.3750196400147375,11.984689567436925
79.0,69,cng,941.0425061571386,2950.3775032548583,0.3718709742355543,11.98784816542142
79.0,7,diesel,0.0,0.0,0.0,11.97956277190493
79.0,70,cng,1873.4639921598282,5873.81075272016,0.3950608064662295,11.988903938509594
79.0,71,cng,1217.795827701952,3818.0839583197667,0.3279222196809873,11.991314202323837
79.0,72,cng,1795.55189430906,5629.485821319592,0.0,11.995932616006899
79.0,73,cng,2347.8849645783375,7361.251400133844,0.0,11.993102537742164
79.0,74,cng,0.0,0.0,0.2936956040601521,11.997378662723044
79.0,75,cng,2471.7474229263235,7749.6246721687285,0.3157757087734003,11.990784903156484
79.0,76,cng,0.0,0.0,0.17688029561893442,11.996197736980179
79.0,77,cng,1656.5596324380738,5193.714159035989,0.09960384548379003,11.99750621814534
79.0,78,cng,0.0,0.0,0.6336686683054454,11.999162777777778
79.0,79,diesel,857.9437900403956,2727.1198792902205,0.5322051387340077,11.999162777777778
79.0,8,diesel,0.0,0.0,0.0,11.973325473111853
79.0,80,diesel,0.0,0.0,0.0,11.999162777777778
79.0,81,diesel,1792.249026922244,5697.356993066895,0.49740174449690716,11.999162777777778
79.0,82,diesel,526.93932084663,1674.8184559093952,0.0,11.999162777777778
79.0,83,diesel,0.0,0.0,0.3878968146781246,11.999162777777778
79.0,84,diesel,2202.7556874360334,7002.356905899629,0.4267355454132668,11.999162777777778
79.0,85,diesel,2202.3438042344446,7001.048208603565,0.43351944740055876,11.999162777777778
79.0,86,diesel,723.3618594939702,2299.3460768485793,0.4703324003617206,11.999162777777778
79.0,87,diesel,873.3180883648757,2776.057176612375,0.44993650698970017,11.999162777777778
79.0,88,diesel,1301.6480176572459,4137.720188385667,0.4078950102423619,11.999162777777778
79.0,89,diesel,0.0,0.0,0.0,11.999162777777778
79.0,9,diesel,687.6826144206759,2185.903834559383,0.3052462466333327,11.974470619797069
79.0,90,diesel,2654.1895977066565,8437.467772430105,0.3851783744363237,11.999162777777778
79.0,91,diesel,2492.008335401694,7921.882986709478,0.31088869899841226,11.999162777777778
79.0,92,diesel,0.0,0.0,0.0,11.999162777777778
79.0,93,diesel,1258.7247993915068,4001.196422813397,0.0,11.999162777777778
79.0,94,diesel,1182.2309828307718,3758.011762112965,0.0,11.999162777777778
79.0,95,diesel,1260.1434386879653,4005.700938821066,0.0,11.999162777777778
79.0,96,diesel,994.9322680926316,3162.565414883392,0.0,11.999162777777778
79.0,97,diesel,837.2222222222222,1895.5555555555554,0.2,11.999162777777778
80.0,0,cng,0.0,0.0,0.0,11.96118763459908
80.0,1,cng,1385.6866185486324,4344.413229306158,0.0,11.96508215583722
80.0,10,diesel,1303.9487921754542,4144.995371187286,0.0,11.945399048589417
80.0,11,diesel,1355.1342759045044,4307.799990296153,0.47915315172952994,11.945188225216059
80.0,12,diesel,1388.0479905021512,4412.434856077828,0.5094422579786175,11.963152151039688
80.0,13,diesel,0.0,0.0,0.48838989844824693,11.97006600086624
80.0,14,diesel,578.1059431419249,1837.613299481566,0.4479148028550172,11.964924629712034
80.0,15,diesel,1114.9448085084941,3544.185123485145,0.38147333169017045,11.96658136989862
80.0,16,diesel,1427.9936530844432,4539.370858390612,0.3698875278374096,11.974773907072626
80.0,17,diesel,1922.6782181682956,6111.943204206308,0.0,11.97592689741191
80.0,18,diesel,2420.0028071581933,7693.000780235776,0.0,11.968502716971898
80.0,19,diesel,1321.905292960056,4202.077532834014,0.0,11.965562604791614
80.0,2,cng,0.0,0.0,0.3274754913368602,11.962606976576971
80.0,20,diesel,0.0,0.0,0.0,11.963201151047206
80.0,21,diesel,571.623174189125,1817.0058364044028,0.46894656520659844,11.969280959920386
80.0,22,diesel,1162.7348093236958,3696.1658507807015,0.44028064011903906,11.964505009453742
80.0,23,diesel,1236.691196949602,3230.89555703036,0.44116332620594567,11.971299464126629
80.0,24,cng,1540.6021993145516,4830.159412316417,0.0,11.96688017427073
80.0,25,cng,790.9312452811638,2479.7213239392927,0.22595309378804124,11.97460183216357
80.0,26,cng,3881.7797876853137,12170.52490535209,0.0,11.963917127996325
80.0,27,cng,1974.5566513604306,6190.768095470347,0.0,11.960517968444975
80.0,28,cng,2057.47569078977,6450.713410102942,0.36198909854165723,11.933556798607228
80.0,29,cng,1796.8261371473536,5633.489392201236,0.0,11.981081597541007
80.0,3,cng,1257.4097915416733,3942.25298722097,0.0,11.955266060385755
80.0,30,cng,4742.570693738348,14869.370313977712,0.15455119617323793,11.947649310970505
80.0,31,cng,2635.703189003452,8263.632762821693,0.3865680611944006,11.956264591720602
80.0,32,cng,0.0,0.0,0.3593435314034488,11.958730158629855
80.0,33,cng,2142.6853873009413,6717.902852936182,0.0,11.953446545988157
80.0,34,cng,0.0,0.0,0.0,11.961770694722475
80.0,35,cng,1219.680229670391,3823.9476422771077,0.29607278233587003,11.97917280689358
80.0,36,cng,968.4351811122684,3036.2334607290377,0.33772488231741543,11.95876619025408
80.0,37,cng,2400.270209978777,7525.503238724858,0.18106815502062795,11.982383982993555
80.0,38,cng,0.0,0.0,0.409929663061171,11.981480738739648
80.0,39,cng,2516.0240536123824,7888.4478414968235,0.2796544129868436,11.987359919379632
80.0,4,cng,479.57538969195207,1705.484863616601,0.6940925560077246,11.96976223442171
80.0,40,cng,2555.721192326467,8012.8639703196495,0.386492861277371,11.984516578038619
80.0,41,cng,722.3806308168337,2264.797343655717,0.2755925560372003,11.984528897590124
80.0,42,cng,3547.1432423071906,14184.055087486318,0.5407413804043844,11.976556349994905
80.0,43,diesel,742.4418608762624,2359.9547639469274,0.0,11.979596646571128
80.0,44,diesel,0.0,0.0,0.0,11.97972279234605
80.0,45,diesel,0.0,0.0,0.5457013521675806,11.983686843446144
80.0,46,diesel,1934.1718587281896,6148.569058836512,0.47769365661972335,11.984081147750064
80.0,47,diesel,0.0,0.0,0.36937208070500377,11.977279934909221
80.0,48,diesel,668.1290790735969,2123.742670002648,0.303640554130527,11.98606112438648
80.0,49,diesel,784.2069367112514,2492.7550779694557,0.2962708837990436,11.983525739233711
80.0,5,cng,0.0,0.0,0.5163784778076478,11.977021305317137
80.0,50,diesel,1657.1843192630618,5268.010100476562,0.3319080397541791,11.975376412426073
80.0,51,diesel,0.0,0.0,0.0,11.972195633519796
80.0,52,diesel,1502.4779791715773,4776.209167489094,0.5029697664544737,11.980934068279032
80.0,53,diesel,1786.255284089091,5678.282309076808,0.30077426282346015,11.98740627590843
80.0,54,diesel,0.0,0.0,0.0,11.983739123428393
80.0,55,diesel,0.0,0.0,0.0,11.983768193660042
80.0,56,diesel,0.0,0.0,0.266578613096444,11.985285467177798
80.0,57,diesel,2437.9686543044645,7750.120530411412,0.0,11.978705348362558
80.0,58,diesel,484.1708019618643,1538.950222935998,0.4309685898061352,11.98844140554306
80.0,59,diesel,0.0,0.0,0.0,11.983700378734882
80.0,6,diesel,2820.698828591454,8966.821376347325,0.0,11.952842447723492
80.0,60,diesel,0.0,0.0,0.0,11.989926616185606
80.0,61,diesel,3429.2026147132724,8677.74023863909,0.2,11.973525251607208
80.0,62,cng,1310.2022062216295,4107.80872904804,0.3543147985442267,11.988671582969483
80.0,63,cng,579.7851444225277,1817.6650393140167,0.0,11.989832746270663
80.0,64,cng,0.0,0.0,0.0,11.985855332900277
80.0,65,cng,2527.727964479881,7925.144031252226,0.26184745994124675,11.97360059036661
80.0,66,cng,832.0044234010724,2608.501337049437,0.2593157852389581,11.986524590260059
80.0,67,cng,0.0,0.0,0.1360269362719711,11.99358442464354
80.0,68,cng,1692.3459833827355,5305.949331296412,0.38774606968018016,11.982997221453543
80.0,69,cng,916.5088447179179,2873.457298139517,0.3824518764124855,11.986931656576703
80.0,7,diesel,0.0,0.0,0.3625582780480086,11.97956277190493
80.0,70,cng,450.00031037804774,1410.804318221768,0.3779572062749636,11.988453938199216
80.0,71,cng,1038.4179222796117,3255.6787914989095,0.34758571536445454,11.990275784401558
80.0,72,cng,2357.2276367482773,7390.537224342115,0.0,11.99357538837015
80.0,73,cng,2290.096042541168,7180.075955752069,0.0,11.990812441699623
80.0,74,cng,0.0,0.0,0.14945820294728357,11.997378662723044
80.0,75,cng,1332.5535101909425,4177.891632143264,0.32259419399606487,11.989452349646294
80.0,76,cng,0.0,0.0,0.0,11.996197736980179
80.0,77,cng,1839.1714616978352,5766.272035391161,0.08563208691543073,11.995667046683641
80.0,78,cng,797.7487324953576,2501.017067140723,0.0,11.998365029045283
80.0,79,cng,0.0,0.0,0.5583942379600623,11.999162777777778
80.0,8,diesel,0.0,0.0,0.358704826830964,11.973325473111853
80.0,80,cng,0.0,0.0,0.2,11.999162777777778
80.0,81,diesel,0.0,0.0,0.46398199273022694,11.999162777777778
80.0,82,diesel,1590.4697716017552,5055.828613967572,0.0,11.999162777777778
80.0,83,diesel,1019.6053372232722,3241.1038301060116,0.42301582306365454,11.999162777777778
80.0,84,diesel,2308.195830567388,7337.564643021752,0.5523364354109188,11.999162777777778
80.0,85,diesel,828.1663343916982,2632.519165303907,0.45085922216068747,11.999162777777778
80.0,86,diesel,586.5501138372524,1864.4191649752183,0.4670217404620834,11.999162777777778
80.0,87,diesel,0.0,0.0,0.294059832390918,11.999162777777778
80.0,88,diesel,1173.6712078660055,3730.8846511861175,0.45403936531340133,11.999162777777778
80.0,89,diesel,0.0,0.0,0.3836040047926635,11.999162777777778
80.0,9,diesel,763.8478645714703,2428.036222398786,0.3222344844616118,11.974470619797069
80.0,90,diesel,1032.9329870956858,3283.472478942004,0.4215442357569085,11.999162777777778
80.0,91,diesel,704.4295298373347,2239.144431327937,0.32210661922229816,11.999162777777778
80.0,92,diesel,577.2002631011345,1834.5832132805904,0.0,11.999162777777778
80.0,93,diesel,1693.6564031070152,5383.875781723363,0.0,11.999162777777778
80.0,94,diesel,1781.1743193274656,5662.09164485886,0.0,11.999162777777778
80.0,95,diesel,1587.6249061058145,5046.79471935527,0.0,11.999162777777778
80.0,96,diesel,1299.241845210606,4129.998457615322,0.0,11.999162777777778
80.0,97,diesel,757.9025124770345,2409.032797391741,0.0,11.999162777777778
80.0,98,diesel,837.2222222222222,1895.5555555555554,0.2,11.999162777777778
81.0,0,cng,0.0,0.0,0.0,11.96118763459908
81.0,1,cng,1666.870092628045,5226.030299284357,0.0,11.963415285744592
81.0,10,diesel,1712.4002322305728,5443.4853034970265,0.0,11.945399048589417
81.0,100,diesel,837.2222222222222,1895.5555555555554,0.2,11.999162777777778
81.0,11,diesel,719.9367632590346,2288.4972303069844,0.47337531064353094,11.945188225216059
81.0,12,diesel,0.0,0.0,0.49009873873980386,11.963152151039688
81.0,13,diesel,0.0,0.0,0.2212277336632879,11.97006600086624
81.0,14,diesel,1347.6351936133779,4283.959291736724,0.46277456331930783,11.964924629712034
81.0,15,diesel,0.0,0.0,0.3331764095656398,11.96658136989862
81.0,16,diesel,0.0,0.0,0.31875365955422713,11.974773907072626
81.0,17,diesel,2388.6482949542924,7593.293597222744,0.2567275262015362,11.97592689741191
81.0,18,diesel,3682.71316885349,11707.19095963503,0.2770516919805622,11.968502716971898
81.0,19,diesel,1928.7817673304598,6131.3665441442245,0.0,11.965562604791614
81.0,2,cng,582.0712674608305,1824.8861130239334,0.3181068531329096,11.96202490530951
81.0,20,diesel,0.0,0.0,0.0,11.963201151047206
81.0,21,diesel,613.9822077679711,1951.6652805843955,0.46007242157897116,11.969280959920386
81.0,22,diesel,1868.9957103090762,5941.379955787411,0.45518891190207517,11.964505009453742
81.0,23,diesel,678.9742381852366,2158.2267571393895,0.3684508006345408,11.971299464126629
81.0,24,diesel,2679.844884152035,6804.723373684652,0.2,11.964200329386577
81.0,25,diesel,0.0,0.0,0.3840752093913896,11.97460183216357
81.0,26,cng,2909.0287886160854,9120.643908684384,0.0,11.961008099207708
81.0,27,cng,3471.762912089225,10884.989864412415,0.0,11.957046205532887
81.0,28,cng,887.1173210929726,2781.2730111545775,0.3514528083302754,11.932669681286134
81.0,29,cng,1764.5497289737427,5532.30533688344,0.0,11.979317047812033
81.0,3,cng,1801.1620392636394,5647.099886919509,0.08003240499676595,11.95346489834649
81.0,30,cng,3729.7901228454975,11693.977909090949,0.2025116843044515,11.94391952084766
81.0,31,cng,0.0,0.0,0.35851522265439967,11.956264591720602
81.0,32,cng,1936.7208139946756,6072.107982987167,0.3649965128192996,11.956793437815861
81.0,33,cng,2526.527083727215,7921.374039905598,0.0,11.95092001890443
81.0,34,cng,0.0,0.0,0.3293419407383326,11.961770694722475
81.0,35,cng,590.2014247860357,1850.3314238339694,0.2786599827088721,11.978582605468794
81.0,36,cng,1357.4587875407228,4255.945847386123,0.3353599617853889,11.95740873146654
81.0,37,cng,2831.95538669933,8878.983369524833,0.3207648703823676,11.979552027606855
81.0,38,cng,1290.8132655061115,4047.0225934824016,0.4404968079856146,11.980189925474143
81.0,39,cng,0.0,0.0,0.26084621589966867,11.987359919379632
81.0,4,cng,745.8626914336678,2338.427289145244,0.3742606826819341,11.969016371730277
81.0,40,cng,583.7208277345214,1830.0243995697288,0.3705911027696896,11.983932857210885
81.0,41,cng,1527.1104016680351,4787.882829275484,0.3282335158118908,11.983001787188456
81.0,42,cng,5591.980169115205,17532.51666460165,0.2924046558398707,11.97096436982579
81.0,43,cng,1829.4221208860506,7177.878065245153,0.4115288529210538,11.979596646571128
81.0,44,diesel,1234.7998562510995,3925.1625910355306,0.0,11.97972279234605
81.0,45,diesel,0.0,0.0,0.0,11.983686843446144
81.0,46,diesel,0.0,0.0,0.45914013894093236,11.984081147750064
81.0,47,diesel,0.0,0.0,0.35092602897518593,11.977279934909221
81.0,48,diesel,829.5911512833636,2637.0356253877853,0.3267922783945795,11.98606112438648
81.0,49,diesel,1154.5422232383519,3670.062397088014,0.3489321693436182,11.983525739233711
81.0,5,cng,742.5874759398573,2328.1638395855657,0.08049874979541088,11.976278717841197
81.0,50,diesel,1404.148843097982,4463.608641658172,0.35433111251333843,11.975376412426073
81.0,51,diesel,0.0,0.0,0.0,11.972195633519796
81.0,52,diesel,0.0,0.0,0.455773774171571,11.980934068279032
81.0,53,diesel,2335.999714040831,7425.943572575562,0.44573985601093774,11.98740627590843
81.0,54,diesel,585.6682497473747,1861.550857516443,0.4074189179144933,11.983739123428393
81.0,55,diesel,0.0,0.0,0.33694585438374286,11.983768193660042
81.0,56,diesel,0.0,0.0,0.0,11.985285467177798
81.0,57,diesel,2099.248778174412,6673.331953009169,0.0,11.978705348362558
81.0,58,diesel,847.7894880038518,2694.9013792900005,0.4499958743410662,11.98844140554306
81.0,59,diesel,1450.9931108289509,4612.452240534232,0.0,11.983700378734882
81.0,6,cng,2794.432041521023,11015.432891282511,0.4578554355807585,11.952842447723492
81.0,60,diesel,1613.1390615913017,5127.909984380915,0.3371354369414335,11.989926616185606
81.0,61,diesel,3372.566847963195,10721.236826677374,0.0,11.973525251607208
81.0,62,diesel,1091.2213717835261,2881.6385647658967,0.576055339927958,11.987580361597699
81.0,63,cng,1633.573331690613,5121.639331279328,0.0,11.988199172938971
81.0,64,cng,0.0,0.0,0.0,11.985855332900277
81.0,65,cng,0.0,0.0,0.23186795117458198,11.97360059036661
81.0,66,cng,0.0,0.0,0.0,11.986524590260059
81.0,67,cng,0.0,0.0,0.0,11.99358442464354
81.0,68,cng,1405.337809855514,4406.0875434198015,0.39329203908718985,11.981591883643688
81.0,69,cng,963.7002983738661,3021.4180779680937,0.39547458650328754,11.985967956278328
81.0,7,diesel,0.0,0.0,0.254394596559905,11.97956277190493
81.0,70,cng,479.33564817454754,1502.7812836510816,0.36191023509084513,11.987974602551041
81.0,71,cng,0.0,0.0,0.18825695890373145,11.990275784401558
81.0,72,cng,2451.70434719068,7686.765633889787,0.0,11.99112368402296
81.0,73,cng,2365.5958415985615,7416.7994933512555,0.0,11.988446845858023
81.0,74,cng,0.0,0.0,0.0,11.997378662723044
81.0,75,cng,2447.7111783142045,7674.260565862255,0.3558166795994608,11.98700463846798
81.0,76,cng,0.0,0.0,0.409158412370298,11.996197736980179
81.0,77,cng,2142.9653364885094,6718.772597726398,0.19657103138876492,11.993524081347152
81.0,78,cng,1527.8188554186816,4790.040992534991,0.0,11.996837210189865
81.0,79,cng,1074.2054172717365,3367.825260607664,0.0,11.998088572360507
81.0,8,diesel,656.204479609404,2085.7957120606256,0.3890089437748619,11.973325473111853
81.0,80,cng,1295.7987538812747,4062.5879277021836,0.08816199023535104,11.997866979023897
81.0,81,cng,0.0,0.0,0.623592160666608,11.999162777777778
81.0,82,diesel,1521.5707354238018,4836.817154235644,0.0,11.999162777777778
81.0,83,diesel,0.0,0.0,0.0,11.999162777777778
81.0,84,diesel,969.1722387808234,3080.7905721233124,0.5751486579909924,11.999162777777778
81.0,85,diesel,583.3097094908413,1854.1159700987105,0.44768748283867804,11.999162777777778
81.0,86,diesel,0.0,0.0,0.0,11.999162777777778
81.0,87,diesel,0.0,0.0,0.0,11.999162777777778
81.0,88,diesel,397.5750721324779,1263.661532069974,0.43525875525729135,11.999162777777778
81.0,89,diesel,628.0101082425157,1996.1543186053075,0.26680596273050033,11.999162777777778
81.0,9,diesel,573.8702623298892,1824.094415160052,0.3207872938746917,11.974470619797069
81.0,90,diesel,0.0,0.0,0.3511866279561359,11.999162777777778
81.0,91,diesel,0.0,0.0,0.26406107778111704,11.999162777777778
81.0,92,diesel,0.0,0.0,0.0,11.999162777777778
81.0,93,diesel,0.0,0.0,0.38145262779564576,11.999162777777778
81.0,94,diesel,1833.76211696351,5829.290058107643,0.0,11.999162777777778
81.0,95,diesel,2300.777560807214,7313.9442908950905,0.0,11.999162777777778
81.0,96,diesel,1422.6162151053488,4522.228841123518,0.0,11.999162777777778
81.0,97,diesel,1060.0842453859657,3369.6991947222673,0.0,11.999162777777778
81.0,98,diesel,854.6491295752616,2716.597107438068,0.0,11.999162777777778
81.0,99,diesel,837.2222222222222,1895.5555555555554,0.2,11.999162777777778
82.0,0,cng,1456.1449462926462,4565.335747124757,0.0,11.959731489652787
82.0,1,cng,2342.735326538691,7345.10077739044,0.0,11.961072550418054
82.0,10,diesel,2499.414094674831,7945.433833630797,0.0,11.945399048589417
82.0,100,diesel,948.8898170434824,3016.193920453253,0.0,11.999162777777778
82.0,101,diesel,837.2222222222222,1895.5555555555554,0.2,11.999162777777778
82.0,11,diesel,907.7931397972512,2885.6954817628084,0.4736162643417789,11.945188225216059
82.0,12,diesel,1772.6216557213759,5635.000613021258,0.5155875291117495,11.963152151039688
82.0,13,diesel,0.0,0.0,0.0,11.97006600086624
82.0,14,diesel,0.0,0.0,0.43433200606070094,11.964924629712034
82.0,15,diesel,1681.0017586743072,5343.693197678622,0.42527739405897863,11.96658136989862
82.0,16,diesel,0.0,0.0,0.2988851503338454,11.974773907072626
82.0,17,diesel,1593.669312730852,5066.0541695659695,0.35051499765092126,11.97592689741191
82.0,18,diesel,3522.555186233644,11198.055911116795,0.37405418460590906,11.968502716971898
82.0,19,diesel,2137.6790100260755,6795.470427354481,0.0,11.965562604791614
82.0,2,cng,724.3663496956322,2271.026129182277,0.3181927801854469,11.961300538959815
82.0,20,diesel,1468.6751133642672,4668.649355986713,0.0,11.963201151047206
82.0,21,diesel,1918.3798415946799,6098.366800487076,0.4915606792915878,11.969280959920386
82.0,22,diesel,0.0,0.0,0.43124692262907344,11.964505009453742
82.0,23,diesel,525.105236382302,1669.074165231111,0.36167841061825395,11.971299464126629
82.0,24,diesel,3021.92400263989,9606.513454839558,0.0,11.964200329386577
82.0,25,diesel,824.8617925286702,2622.000920630973,0.3267708739585719,11.97460183216357
82.0,26,diesel,3455.1228427307606,8707.15229526425,0.28688840953727457,11.957552976364978
82.0,27,cng,3726.1583423824177,11682.602917081138,0.15728799546795175,11.953320047190504
82.0,28,cng,3939.9909476133694,12352.986563480472,0.3870636940647662,11.928729690338521
82.0,29,cng,1821.3879308903329,5710.520942620301,0.0,11.977495659881143
82.0,3,cng,1747.3914056957997,5478.520533759776,0.16456840189070826,11.951717506940795
82.0,30,cng,5838.9812287142395,18306.945410802346,0.2799516154691006,11.938080539618944
82.0,31,cng,3241.6834085697155,10163.572892912545,0.3835545208315045,11.953022908312033
82.0,32,cng,924.1263234197094,2897.3070612060656,0.35494385851478555,11.95586931149244
82.0,33,cng,2529.1443452556555,7929.583766912592,0.08172944651622843,11.948390874559175
82.0,34,cng,0.0,0.0,0.0,11.961770694722475
82.0,35,cng,1153.530404123149,3616.5532197522957,0.0,11.977429075064672
82.0,36,cng,2313.4163313744752,7253.171606328156,0.34790093516586645,11.955095315135166
82.0,37,cng,3505.122145472102,10989.581427001844,0.4754480910774363,11.976046905461383
82.0,38,cng,1027.4451123648842,3221.2808685031146,0.4549938927825074,11.979162480361778
82.0,39,cng,0.0,0.0,0.23695355112723798,11.987359919379632
82.0,4,cng,0.0,0.0,0.32797733022165737,11.969016371730277
82.0,40,cng,1982.066933933748,6214.279434669334,0.3764103499964508,11.98195079027695
82.0,41,cng,0.0,0.0,0.29927134789328375,11.983001787188456
82.0,42,cng,5048.544373670023,15828.661359975484,0.34888975756950885,11.96591582545212
82.0,43,cng,2800.542756992256,8780.489305549661,0.24317571441611902,11.976796103814136
82.0,44,cng,1683.1646316766191,6604.209609126529,0.2,11.97972279234605
82.0,45,cng,2353.2998382913565,9283.579979622686,0.41039523406644873,11.983686843446144
82.0,46,diesel,1362.1638895314668,4330.146925395363,0.4739388410820096,11.984081147750064
82.0,47,diesel,1380.3242861480371,4387.871550806912,0.3715313598755296,11.977279934909221
82.0,48,diesel,954.6441181065838,3034.5845230317136,0.3599597300180339,11.98606112438648
82.0,49,diesel,0.0,0.0,0.30561576908840155,11.983525739233711
82.0,5,cng,3600.6285611017133,11289.027503275433,0.16501849172995992,11.972678089280095
82.0,50,diesel,0.0,0.0,0.3192721217063233,11.975376412426073
82.0,51,diesel,1714.7926979187853,5451.060266654843,0.3451597399844973,11.972195633519796
82.0,52,diesel,1049.2344361192836,3335.3386992947053,0.46102084385106684,11.980934068279032
82.0,53,diesel,2301.705020146668,7316.931683107116,0.5685266835473892,11.98740627590843
82.0,54,diesel,712.2926405857161,2264.095881740914,0.0,11.983739123428393
82.0,55,diesel,765.7373120172282,2433.9998198394414,0.4032129532109486,11.983768193660042
82.0,56,diesel,0.0,0.0,0.0,11.985285467177798
82.0,57,diesel,2133.7009725403345,6782.861757228116,0.0,11.978705348362558
82.0,58,diesel,416.55901656047183,1324.0115335945059,0.43285105423730236,11.98844140554306
82.0,59,diesel,2331.356783091284,7411.16455236629,0.26970902035082317,11.983700378734882
82.0,6,cng,3493.004914469017,10951.593282571594,0.21286013385602426,11.949349442809023
82.0,60,diesel,1490.9478566926587,4739.477649721593,0.0,11.989926616185606
82.0,61,diesel,2657.3215150508317,8447.466876779888,0.21612435737981245,11.973525251607208
82.0,62,diesel,0.0,0.0,0.45680068633822096,11.987580361597699
82.0,63,diesel,1660.0616347960158,4241.049497944561,0.2,11.986539111304175
82.0,64,cng,1023.6347231858335,3209.2605348886004,0.1822002959373386,11.984831698177091
82.0,65,cng,1659.5757168741045,5203.212999232629,0.2510394505705094,11.971941014649737
82.0,66,cng,0.0,0.0,0.25853000935579634,11.986524590260059
82.0,67,cng,0.0,0.0,0.18990926474182285,11.99358442464354
82.0,68,cng,0.0,0.0,0.3741035302946953,11.981591883643688
82.0,69,cng,0.0,0.0,0.3591085048790193,11.985967956278328
82.0,7,cng,520.7663984310846,2091.6172886866902,0.2,11.97956277190493
82.0,70,cng,1168.8582964520228,3664.6524069628986,0.36293137854096097,11.986805744254589
82.0,71,cng,0.0,0.0,0.0,11.990275784401558
82.0,72,cng,3025.2228198076405,9484.938558912787,0.0,11.988098461203151
82.0,73,cng,2789.1738816242455,8744.856485324606,0.0,11.9856576719764
